,date,hour,sentiment,rank_score,sentimenttitle,sentimenttext,datetime
3621,2021-07-28,9,1.1428571428571428,4.171428571428572,0.0,0.0,2021-07-28 9:00:00
3622,2021-07-28,10,1.5,4.0525,0.0,0.5,2021-07-28 10:00:00
3623,2021-07-28,11,0.42857142857142855,4.215714285714286,0.8571428571428571,0.2857142857142857,2021-07-28 11:00:00
3624,2021-07-28,12,1.5,3.775,0.5,1.0,2021-07-28 12:00:00
3625,2021-07-28,13,1.4,4.782,0.2,0.2,2021-07-28 13:00:00
3626,2021-07-28,14,1.0,4.335,0.0,0.0,2021-07-28 14:00:00
3627,2021-07-28,15,1.0,4.390000000000001,0.0,0.0,2021-07-28 15:00:00
3628,2021-07-28,16,2.0,3.85,0.0,0.0,2021-07-28 16:00:00
3629,2021-07-28,17,1.0,4.223333333333333,0.3333333333333333,0.0,2021-07-28 17:00:00
3630,2021-07-28,18,0.5,4.165,0.0,0.0,2021-07-28 18:00:00
3631,2021-07-28,19,1.0,4.630000000000001,0.5,1.0,2021-07-28 19:00:00
3632,2021-07-28,20,0.0,3.94,0.0,1.0,2021-07-28 20:00:00
3633,2021-07-28,23,0.5,3.85,0.0,0.5,2021-07-28 23:00:00
3634,2021-07-29,0,0.0,3.16,0.0,2.0,2021-07-29 0:00:00
3635,2021-07-29,1,1.0,4.3325,0.5,0.5,2021-07-29 1:00:00
3636,2021-07-29,2,0.3333333333333333,3.7900000000000005,0.0,0.0,2021-07-29 2:00:00
3637,2021-07-29,3,1.0,4.195,0.5,0.0,2021-07-29 3:00:00
3638,2021-07-29,4,1.0,4.05625,0.0,0.375,2021-07-29 4:00:00
3639,2021-07-29,5,0.7272727272727273,4.236363636363636,0.36363636363636365,0.2727272727272727,2021-07-29 5:00:00
3640,2021-07-29,6,1.0,4.172,0.0,0.0,2021-07-29 6:00:00
3641,2021-07-29,7,0.8888888888888888,4.403333333333333,0.2222222222222222,0.5555555555555556,2021-07-29 7:00:00
3642,2021-07-29,8,1.3333333333333333,4.46,1.3333333333333333,0.3333333333333333,2021-07-29 8:00:00
3643,2021-07-29,9,1.2,4.219,0.2,0.2,2021-07-29 9:00:00
3644,2021-07-29,10,0.8,4.3,0.2,0.4,2021-07-29 10:00:00
3645,2021-07-29,11,1.5,4.59,0.5,1.0,2021-07-29 11:00:00
3646,2021-07-29,12,0.8,4.548,0.2,0.8,2021-07-29 12:00:00
3647,2021-07-29,13,0.3333333333333333,4.153333333333333,0.3333333333333333,1.0,2021-07-29 13:00:00
3648,2021-07-29,14,1.0,4.693333333333333,0.0,0.0,2021-07-29 14:00:00
3649,2021-07-29,15,1.0,4.48,0.0,0.0,2021-07-29 15:00:00
3650,2021-07-29,16,0.8,4.232,1.0,0.6,2021-07-29 16:00:00
3651,2021-07-29,18,1.5,4.98,0.0,1.0,2021-07-29 18:00:00
3652,2021-07-29,19,0.0,4.16,0.0,0.0,2021-07-29 19:00:00
3653,2021-07-29,20,1.0,4.303333333333334,0.6666666666666666,0.0,2021-07-29 20:00:00
3654,2021-07-29,22,1.0,4.3149999999999995,0.5,0.0,2021-07-29 22:00:00
3655,2021-07-29,23,0.0,3.18,0.0,0.0,2021-07-29 23:00:00
3656,2021-07-30,0,0.5,4.1425,0.5,0.5,2021-07-30 0:00:00
3657,2021-07-30,1,0.9090909090909091,4.859090909090909,0.7272727272727273,0.7272727272727273,2021-07-30 1:00:00
3658,2021-07-30,2,0.8571428571428571,4.661428571428572,0.2857142857142857,0.5714285714285714,2021-07-30 2:00:00
3659,2021-07-30,3,1.75,4.60625,0.25,1.125,2021-07-30 3:00:00
3660,2021-07-30,4,1.4166666666666667,4.069166666666667,0.5,0.16666666666666666,2021-07-30 4:00:00
3661,2021-07-30,5,1.0,4.363999999999999,0.0,0.0,2021-07-30 5:00:00
3662,2021-07-30,6,1.0,4.66,0.0,0.0,2021-07-30 6:00:00
3663,2021-07-30,7,1.2222222222222223,4.403333333333332,0.0,0.5555555555555556,2021-07-30 7:00:00
3664,2021-07-30,8,1.3333333333333333,4.053333333333334,1.0,0.0,2021-07-30 8:00:00
3665,2021-07-30,9,1.0,4.1925,0.0,0.5,2021-07-30 9:00:00
3666,2021-07-30,10,1.0,4.246,0.4,1.0,2021-07-30 10:00:00
3667,2021-07-30,11,1.5,4.045,1.0,0.0,2021-07-30 11:00:00
3668,2021-07-30,12,0.0,4.24,0.0,0.0,2021-07-30 12:00:00
3669,2021-07-30,13,0.0,4.48,0.0,1.0,2021-07-30 13:00:00
3670,2021-07-30,14,1.0,4.375,0.0,0.0,2021-07-30 14:00:00
3671,2021-07-30,15,2.0,4.7,0.0,0.0,2021-07-30 15:00:00
3672,2021-07-30,16,1.3333333333333333,4.3500000000000005,1.0,0.0,2021-07-30 16:00:00
3673,2021-07-30,17,0.0,4.69,0.0,0.0,2021-07-30 17:00:00
3674,2021-07-30,19,1.0,4.33,1.0,0.0,2021-07-30 19:00:00
3675,2021-07-30,21,1.0,3.61,0.0,0.0,2021-07-30 21:00:00
3676,2021-07-30,22,1.0,3.595,0.5,0.0,2021-07-30 22:00:00
3677,2021-07-30,23,1.5,4.18,0.0,0.0,2021-07-30 23:00:00
3678,2021-07-31,0,1.5,3.4050000000000002,0.5,1.5,2021-07-31 0:00:00
3679,2021-07-31,1,1.0,4.175000000000001,0.5,0.5,2021-07-31 1:00:00
3680,2021-07-31,2,1.0,3.66,0.3333333333333333,1.0,2021-07-31 2:00:00
3681,2021-07-31,3,1.5,4.03,0.0,0.0,2021-07-31 3:00:00
3682,2021-07-31,4,1.0,4.04,0.6666666666666666,0.3333333333333333,2021-07-31 4:00:00
3683,2021-07-31,6,2.0,4.0,0.0,0.0,2021-07-31 6:00:00
3684,2021-07-31,7,1.0,3.285,0.0,0.0,2021-07-31 7:00:00
3685,2021-07-31,8,1.0,4.69,0.0,0.0,2021-07-31 8:00:00
3686,2021-07-31,9,1.0,4.390000000000001,1.0,0.0,2021-07-31 9:00:00
3687,2021-07-31,11,2.0,4.55,2.0,0.0,2021-07-31 11:00:00
3688,2021-07-31,12,0.5,4.06,0.0,0.0,2021-07-31 12:00:00
3689,2021-07-31,13,1.0,3.79,0.0,0.0,2021-07-31 13:00:00
3690,2021-07-31,14,1.0,4.105,0.0,0.0,2021-07-31 14:00:00
3691,2021-07-31,15,1.0,4.33,0.0,0.0,2021-07-31 15:00:00
3692,2021-07-31,19,2.0,4.78,0.0,0.0,2021-07-31 19:00:00
3693,2021-07-31,20,0.0,3.49,0.0,0.0,2021-07-31 20:00:00
3694,2021-07-31,23,1.0,3.28,0.0,0.0,2021-07-31 23:00:00
3695,2021-08-01,0,0.0,3.48,0.0,0.0,2021-08-01 0:00:00
3696,2021-08-01,2,1.0,3.86,0.0,0.0,2021-08-01 2:00:00
3697,2021-08-01,3,1.0,4.41,0.0,0.0,2021-08-01 3:00:00
3698,2021-08-01,4,1.0,3.74,0.0,2.0,2021-08-01 4:00:00
3699,2021-08-01,6,0.0,2.74,0.0,0.0,2021-08-01 6:00:00
3700,2021-08-01,10,0.0,3.8850000000000002,0.0,1.5,2021-08-01 10:00:00
3701,2021-08-01,11,0.0,4.59,0.0,1.0,2021-08-01 11:00:00
3702,2021-08-01,12,2.0,3.98,0.0,2.0,2021-08-01 12:00:00
3703,2021-08-01,19,1.0,3.34,0.0,2.0,2021-08-01 19:00:00
3704,2021-08-01,21,1.0,4.03,0.0,0.0,2021-08-01 21:00:00
3705,2021-08-01,22,0.5,3.8499999999999996,0.0,0.5,2021-08-01 22:00:00
3706,2021-08-01,23,1.0,3.39,0.0,0.0,2021-08-01 23:00:00
3707,2021-08-02,0,1.0,4.12,0.0,0.0,2021-08-02 0:00:00
3708,2021-08-02,1,0.0,4.03,0.0,0.0,2021-08-02 1:00:00
3709,2021-08-02,2,0.5,3.12,0.0,0.0,2021-08-02 2:00:00
3710,2021-08-02,3,0.0,4.03,2.0,0.0,2021-08-02 3:00:00
3711,2021-08-02,4,1.0,3.94,0.5,0.5,2021-08-02 4:00:00
3712,2021-08-02,5,0.3333333333333333,3.8033333333333332,1.0,1.0,2021-08-02 5:00:00
3713,2021-08-02,7,1.1666666666666667,3.695,0.6666666666666666,0.8333333333333334,2021-08-02 7:00:00
3714,2021-08-02,9,0.5,3.505,0.5,0.0,2021-08-02 9:00:00
3715,2021-08-02,10,0.0,4.15,2.0,2.0,2021-08-02 10:00:00
3716,2021-08-02,11,1.0,3.9375,0.75,0.25,2021-08-02 11:00:00
3717,2021-08-02,12,0.0,3.99,2.0,2.0,2021-08-02 12:00:00
3718,2021-08-02,14,0.0,3.88,0.0,0.0,2021-08-02 14:00:00
3719,2021-08-02,15,0.0,2.69,0.0,0.0,2021-08-02 15:00:00
3720,2021-08-02,16,2.0,3.53,0.0,2.0,2021-08-02 16:00:00
3721,2021-08-02,19,1.0,3.34,1.0,1.0,2021-08-02 19:00:00
3722,2021-08-02,20,0.0,2.74,0.0,0.0,2021-08-02 20:00:00
3723,2021-08-02,21,0.0,2.74,0.0,0.0,2021-08-02 21:00:00
3724,2021-08-02,22,0.0,3.28,0.0,1.0,2021-08-02 22:00:00
3725,2021-08-02,23,0.0,2.96,0.0,0.0,2021-08-02 23:00:00
3726,2021-08-03,3,1.2,3.5480000000000005,0.6,0.4,2021-08-03 3:00:00
3727,2021-08-03,4,0.8,3.882,0.2,0.0,2021-08-03 4:00:00
3728,2021-08-03,5,0.0,2.81,0.0,0.0,2021-08-03 5:00:00
3729,2021-08-03,6,1.0,3.96,0.0,0.0,2021-08-03 6:00:00
3730,2021-08-03,7,1.0,3.8299999999999996,0.0,0.0,2021-08-03 7:00:00
3731,2021-08-03,8,1.0,2.2,1.0,0.0,2021-08-03 8:00:00
3732,2021-08-03,9,0.5,3.8899999999999997,0.0,0.0,2021-08-03 9:00:00
3733,2021-08-03,10,1.0,3.44,0.0,0.0,2021-08-03 10:00:00
3734,2021-08-03,11,1.0,4.48,0.0,0.0,2021-08-03 11:00:00
3735,2021-08-03,16,1.0,3.8550000000000004,1.0,0.0,2021-08-03 16:00:00
3736,2021-08-03,20,1.0,2.93,1.0,0.5,2021-08-03 20:00:00
3737,2021-08-03,21,2.0,2.98,2.0,2.0,2021-08-03 21:00:00
3738,2021-08-03,23,1.0,2.99,0.0,1.0,2021-08-03 23:00:00
3739,2021-08-04,0,1.0,3.79,0.0,0.0,2021-08-04 0:00:00
3740,2021-08-04,1,0.0,4.03,0.0,0.0,2021-08-04 1:00:00
3741,2021-08-04,2,0.0,3.84,0.0,0.0,2021-08-04 2:00:00
3742,2021-08-04,3,1.0,3.44,0.0,0.0,2021-08-04 3:00:00
3743,2021-08-04,4,1.0,3.93,1.0,1.0,2021-08-04 4:00:00
3744,2021-08-04,6,1.0,3.675,0.5,0.0,2021-08-04 6:00:00
3745,2021-08-04,7,0.75,3.4875000000000003,0.25,0.0,2021-08-04 7:00:00
3746,2021-08-04,8,0.0,3.34,0.0,0.0,2021-08-04 8:00:00
3747,2021-08-04,10,0.0,3.145,0.0,1.0,2021-08-04 10:00:00
3748,2021-08-04,11,0.0,3.5650000000000004,0.0,2.0,2021-08-04 11:00:00
3749,2021-08-04,12,1.0,3.16,0.0,0.0,2021-08-04 12:00:00
3750,2021-08-04,13,0.0,3.18,0.0,2.0,2021-08-04 13:00:00
3751,2021-08-04,18,2.0,6.54,2.0,2.0,2021-08-04 18:00:00
3752,2021-08-04,19,1.0,3.68,0.0,0.0,2021-08-04 19:00:00
3753,2021-08-04,20,1.0,4.05,0.0,0.0,2021-08-04 20:00:00
3754,2021-08-04,21,1.0,4.38,0.0,0.0,2021-08-04 21:00:00
3755,2021-08-04,22,1.0,3.7300000000000004,0.0,0.0,2021-08-04 22:00:00
3756,2021-08-04,23,0.0,4.28,0.0,0.0,2021-08-04 23:00:00
3757,2021-08-05,0,0.0,3.85,0.0,0.0,2021-08-05 0:00:00
3758,2021-08-05,1,2.0,4.28,2.0,0.0,2021-08-05 1:00:00
3759,2021-08-05,2,1.0,3.95,0.0,1.0,2021-08-05 2:00:00
3760,2021-08-05,5,0.0,4.36,0.0,2.0,2021-08-05 5:00:00
3761,2021-08-05,6,2.0,4.28,2.0,2.0,2021-08-05 6:00:00
3762,2021-08-05,7,0.0,3.56,1.0,1.0,2021-08-05 7:00:00
3763,2021-08-05,9,0.5,4.154999999999999,0.5,0.5,2021-08-05 9:00:00
3764,2021-08-05,12,1.0,4.43,0.0,0.0,2021-08-05 12:00:00
3765,2021-08-05,15,1.0,4.73,0.0,0.0,2021-08-05 15:00:00
3766,2021-08-05,20,0.0,4.22,0.0,0.0,2021-08-05 20:00:00
3767,2021-08-05,21,0.0,3.675,0.0,1.0,2021-08-05 21:00:00
3768,2021-08-05,22,0.0,3.855,0.0,1.0,2021-08-05 22:00:00
3769,2021-08-05,23,0.0,4.6,0.0,0.0,2021-08-05 23:00:00
3770,2021-08-06,0,0.0,4.01,0.0,0.0,2021-08-06 0:00:00
3771,2021-08-06,1,0.0,4.405,0.0,0.0,2021-08-06 1:00:00
3772,2021-08-06,2,0.6666666666666666,4.295000000000001,0.16666666666666666,0.0,2021-08-06 2:00:00
3773,2021-08-06,3,1.2857142857142858,4.090000000000001,0.5714285714285714,0.5714285714285714,2021-08-06 3:00:00
3774,2021-08-06,4,1.0,3.835714285714286,0.8571428571428571,0.42857142857142855,2021-08-06 4:00:00
3775,2021-08-06,5,1.0,4.3133333333333335,1.0,0.3333333333333333,2021-08-06 5:00:00
3776,2021-08-06,6,1.6,4.023,0.2,1.0,2021-08-06 6:00:00
3777,2021-08-06,7,1.0,4.148000000000001,1.0,1.0,2021-08-06 7:00:00
3778,2021-08-06,8,0.8888888888888888,4.721111111111112,0.1111111111111111,0.3333333333333333,2021-08-06 8:00:00
3779,2021-08-06,9,1.3333333333333333,4.533333333333333,0.0,0.5,2021-08-06 9:00:00
3780,2021-08-06,10,0.5,4.029999999999999,0.0,0.0,2021-08-06 10:00:00
3781,2021-08-06,11,1.6666666666666667,4.476666666666667,0.0,0.5,2021-08-06 11:00:00
3782,2021-08-06,12,0.0,4.21,0.0,0.0,2021-08-06 12:00:00
3783,2021-08-06,13,1.0,4.464285714285714,0.42857142857142855,0.42857142857142855,2021-08-06 13:00:00
3784,2021-08-06,14,1.0,4.42,0.0,0.0,2021-08-06 14:00:00
3785,2021-08-06,15,1.0,3.61,0.0,1.0,2021-08-06 15:00:00
3786,2021-08-06,16,1.3333333333333333,4.39,0.0,1.0,2021-08-06 16:00:00
3787,2021-08-06,19,1.5,4.484999999999999,0.0,0.5,2021-08-06 19:00:00
3788,2021-08-06,22,0.0,4.075,0.0,0.0,2021-08-06 22:00:00
3789,2021-08-06,23,1.0,4.065,1.0,1.25,2021-08-06 23:00:00
3790,2021-08-07,0,2.0,3.52,2.0,2.0,2021-08-07 0:00:00
3791,2021-08-07,1,2.0,4.2250000000000005,1.0,1.5,2021-08-07 1:00:00
3792,2021-08-07,2,1.0,3.943333333333333,0.8333333333333334,0.6666666666666666,2021-08-07 2:00:00
3793,2021-08-07,3,1.4375,4.51375,0.5,0.6875,2021-08-07 3:00:00
3794,2021-08-07,4,0.875,3.96625,0.0,0.125,2021-08-07 4:00:00
3795,2021-08-07,5,1.125,4.3237499999999995,0.5,0.5,2021-08-07 5:00:00
3796,2021-08-07,6,1.5,4.53125,0.25,0.125,2021-08-07 6:00:00
3797,2021-08-07,7,1.25,3.99125,0.375,0.25,2021-08-07 7:00:00
3798,2021-08-07,8,2.0,4.212000000000001,0.4,0.4,2021-08-07 8:00:00
3799,2021-08-07,9,1.4285714285714286,4.537142857142857,0.2857142857142857,0.14285714285714285,2021-08-07 9:00:00
3800,2021-08-07,10,1.25,4.35,0.0,0.25,2021-08-07 10:00:00
3801,2021-08-07,11,1.1428571428571428,4.728571428571429,0.2857142857142857,0.5714285714285714,2021-08-07 11:00:00
3802,2021-08-07,12,2.0,4.413333333333333,0.6666666666666666,1.3333333333333333,2021-08-07 12:00:00
3803,2021-08-07,13,1.5,4.6675,0.0,0.0,2021-08-07 13:00:00
3804,2021-08-07,14,2.0,4.52,0.0,2.0,2021-08-07 14:00:00
3805,2021-08-07,15,1.0,4.78,0.0,1.0,2021-08-07 15:00:00
3806,2021-08-07,17,1.5,4.71,1.0,0.0,2021-08-07 17:00:00
3807,2021-08-07,20,2.0,4.88,0.0,0.0,2021-08-07 20:00:00
3808,2021-08-07,21,1.0,4.33,0.0,0.0,2021-08-07 21:00:00
3809,2021-08-07,23,0.0,4.42,2.0,0.0,2021-08-07 23:00:00
3810,2021-08-08,0,1.0,3.43,0.0,1.0,2021-08-08 0:00:00
3811,2021-08-08,2,1.25,4.17,0.0,0.0,2021-08-08 2:00:00
3812,2021-08-08,4,1.3333333333333333,3.9499999999999997,0.0,0.3333333333333333,2021-08-08 4:00:00
3813,2021-08-08,5,1.0,4.125,0.0,0.0,2021-08-08 5:00:00
3814,2021-08-08,7,0.0,4.52,2.0,0.0,2021-08-08 7:00:00
3815,2021-08-08,8,1.0,4.55,0.0,1.0,2021-08-08 8:00:00
3816,2021-08-08,9,0.5,3.495,0.0,0.5,2021-08-08 9:00:00
3817,2021-08-08,10,1.3333333333333333,4.2,1.0,0.6666666666666666,2021-08-08 10:00:00
3818,2021-08-08,11,1.0,2.88,0.0,0.0,2021-08-08 11:00:00
3819,2021-08-08,13,1.5,3.38,2.0,1.0,2021-08-08 13:00:00
3820,2021-08-08,14,1.6666666666666667,4.446666666666666,0.0,2.0,2021-08-08 14:00:00
3821,2021-08-08,15,1.0,4.51,0.0,1.0,2021-08-08 15:00:00
3822,2021-08-08,16,2.0,4.6,2.0,2.0,2021-08-08 16:00:00
3823,2021-08-08,18,0.0,4.55,1.0,2.0,2021-08-08 18:00:00
3824,2021-08-08,19,1.0,3.73,0.0,1.0,2021-08-08 19:00:00
3825,2021-08-08,20,1.5,4.725,1.0,1.0,2021-08-08 20:00:00
3826,2021-08-08,21,2.0,4.91,1.5,2.0,2021-08-08 21:00:00
3827,2021-08-08,22,1.5,4.2925,0.5,1.0,2021-08-08 22:00:00
3828,2021-08-08,23,2.0,4.64,0.0,0.0,2021-08-08 23:00:00
3829,2021-08-09,0,1.0,4.0,0.0,0.0,2021-08-09 0:00:00
3830,2021-08-09,1,2.0,3.8733333333333335,1.3333333333333333,1.3333333333333333,2021-08-09 1:00:00
3831,2021-08-09,2,1.6666666666666667,4.566666666666666,1.0,1.3333333333333333,2021-08-09 2:00:00
3832,2021-08-09,3,1.25,4.2275,0.5,1.5,2021-08-09 3:00:00
3833,2021-08-09,4,1.5,3.955,1.0,0.5,2021-08-09 4:00:00
3834,2021-08-09,5,2.0,4.38,0.0,1.0,2021-08-09 5:00:00
3835,2021-08-09,6,1.0,3.5525,0.0,0.0,2021-08-09 6:00:00
3836,2021-08-09,7,1.3333333333333333,4.47,0.0,0.0,2021-08-09 7:00:00
3837,2021-08-09,8,1.4,4.078,0.4,1.0,2021-08-09 8:00:00
3838,2021-08-09,9,1.0,4.7875,0.25,0.5,2021-08-09 9:00:00
3839,2021-08-09,10,1.0,4.97,0.0,0.0,2021-08-09 10:00:00
3840,2021-08-09,11,1.0,4.31,0.0,0.0,2021-08-09 11:00:00
3841,2021-08-09,12,1.6666666666666667,4.256666666666667,0.6666666666666666,0.6666666666666666,2021-08-09 12:00:00
3842,2021-08-09,13,1.75,4.135,1.0,0.5,2021-08-09 13:00:00
3843,2021-08-09,14,2.0,4.64,2.0,1.0,2021-08-09 14:00:00
3844,2021-08-09,15,1.0,4.1,0.0,0.0,2021-08-09 15:00:00
3845,2021-08-09,17,1.0,4.484999999999999,0.0,1.0,2021-08-09 17:00:00
3846,2021-08-09,19,0.0,4.546666666666666,0.0,0.0,2021-08-09 19:00:00
3847,2021-08-09,20,1.0,4.3100000000000005,0.0,0.0,2021-08-09 20:00:00
3848,2021-08-09,21,0.0,4.18,2.0,2.0,2021-08-09 21:00:00
3849,2021-08-09,23,2.0,4.48,2.0,2.0,2021-08-09 23:00:00
3850,2021-08-10,0,1.0,3.9879999999999995,0.4,0.0,2021-08-10 0:00:00
3851,2021-08-10,1,1.3333333333333333,3.983333333333333,0.0,0.0,2021-08-10 1:00:00
3852,2021-08-10,2,1.3333333333333333,4.134444444444444,0.5555555555555556,1.0,2021-08-10 2:00:00
3853,2021-08-10,3,1.0,4.138,0.2,1.0,2021-08-10 3:00:00
3854,2021-08-10,4,0.5,4.1000000000000005,0.0,0.0,2021-08-10 4:00:00
3855,2021-08-10,5,1.2857142857142858,4.1814285714285715,0.0,0.14285714285714285,2021-08-10 5:00:00
3856,2021-08-10,6,1.0,4.2683333333333335,0.16666666666666666,0.5,2021-08-10 6:00:00
3857,2021-08-10,7,1.0,4.52,0.0,0.0,2021-08-10 7:00:00
3858,2021-08-10,8,0.8571428571428571,4.35,0.0,0.14285714285714285,2021-08-10 8:00:00
3859,2021-08-10,9,1.0,3.81,0.0,1.0,2021-08-10 9:00:00
3860,2021-08-10,10,1.6666666666666667,4.47,0.6666666666666666,0.3333333333333333,2021-08-10 10:00:00
3861,2021-08-10,11,1.3333333333333333,4.61,0.6666666666666666,1.3333333333333333,2021-08-10 11:00:00
3862,2021-08-10,12,0.5,4.1875,0.0,0.0,2021-08-10 12:00:00
3863,2021-08-10,13,1.0,4.28,0.0,0.6666666666666666,2021-08-10 13:00:00
3864,2021-08-10,14,2.0,3.68,2.0,0.0,2021-08-10 14:00:00
3865,2021-08-10,15,1.0,4.615,0.0,0.5,2021-08-10 15:00:00
3866,2021-08-10,16,1.5,4.525,1.0,0.0,2021-08-10 16:00:00
3867,2021-08-10,17,1.0,4.77,1.0,1.0,2021-08-10 17:00:00
3868,2021-08-10,18,2.0,3.52,0.0,0.0,2021-08-10 18:00:00
3869,2021-08-10,19,1.0,4.371428571428572,0.2857142857142857,0.14285714285714285,2021-08-10 19:00:00
3870,2021-08-10,21,0.6666666666666666,4.47,0.0,0.6666666666666666,2021-08-10 21:00:00
3871,2021-08-10,22,1.0,4.3,0.0,0.0,2021-08-10 22:00:00
3872,2021-08-10,23,0.3333333333333333,4.213333333333334,0.3333333333333333,0.0,2021-08-10 23:00:00
3873,2021-08-11,0,0.5,3.88,0.0,0.5,2021-08-11 0:00:00
3874,2021-08-11,1,0.6363636363636364,3.8645454545454543,0.5454545454545454,0.36363636363636365,2021-08-11 1:00:00
3875,2021-08-11,2,0.5,4.04,0.0,0.5,2021-08-11 2:00:00
3876,2021-08-11,3,0.5555555555555556,4.48888888888889,0.0,0.2222222222222222,2021-08-11 3:00:00
3877,2021-08-11,4,1.0,4.04,0.0,0.3333333333333333,2021-08-11 4:00:00
3878,2021-08-11,5,0.75,4.132499999999999,0.125,0.25,2021-08-11 5:00:00
3879,2021-08-11,6,1.0,4.066000000000001,0.3,0.8,2021-08-11 6:00:00
3880,2021-08-11,7,1.1,4.308,0.2,0.3,2021-08-11 7:00:00
3881,2021-08-11,8,0.75,4.59875,1.0,0.625,2021-08-11 8:00:00
3882,2021-08-11,9,1.0,4.63,0.0,0.0,2021-08-11 9:00:00
3883,2021-08-11,10,1.125,4.245,0.375,0.5,2021-08-11 10:00:00
3884,2021-08-11,11,1.5,4.885,1.0,1.0,2021-08-11 11:00:00
3885,2021-08-11,12,0.75,4.8025,0.25,0.5,2021-08-11 12:00:00
3886,2021-08-11,13,1.0,4.615,0.0,0.25,2021-08-11 13:00:00
3887,2021-08-11,14,0.5,4.135,0.0,0.0,2021-08-11 14:00:00
3888,2021-08-11,15,0.5,3.945,0.0,1.5,2021-08-11 15:00:00
3889,2021-08-11,19,0.6,5.026,0.4,0.2,2021-08-11 19:00:00
3890,2021-08-11,20,1.5,3.9725,0.5,1.25,2021-08-11 20:00:00
3891,2021-08-11,21,0.6666666666666666,4.306666666666667,0.16666666666666666,0.16666666666666666,2021-08-11 21:00:00
3892,2021-08-11,22,1.0,4.37,0.0,0.0,2021-08-11 22:00:00
3893,2021-08-11,23,0.7,4.380000000000001,0.2,0.2,2021-08-11 23:00:00
3894,2021-08-12,0,0.7692307692307693,4.390769230769231,0.38461538461538464,0.5384615384615384,2021-08-12 0:00:00
3895,2021-08-12,1,0.4,4.458,0.1,0.3,2021-08-12 1:00:00
3896,2021-08-12,2,0.6,3.842,0.4,0.4,2021-08-12 2:00:00
3897,2021-08-12,3,1.0,3.9266666666666663,0.16666666666666666,0.0,2021-08-12 3:00:00
3898,2021-08-12,4,0.5,4.372000000000001,0.2,0.0,2021-08-12 4:00:00
3899,2021-08-12,5,1.0,4.297142857142857,0.14285714285714285,0.0,2021-08-12 5:00:00
3900,2021-08-12,6,0.7777777777777778,4.431111111111111,0.1111111111111111,0.2222222222222222,2021-08-12 6:00:00
3901,2021-08-12,7,1.0,4.134,0.2,0.4,2021-08-12 7:00:00
3902,2021-08-12,8,0.5,3.85375,0.125,0.0,2021-08-12 8:00:00
3903,2021-08-12,9,0.8571428571428571,4.284285714285715,0.2857142857142857,0.42857142857142855,2021-08-12 9:00:00
3904,2021-08-12,10,0.8333333333333334,4.436666666666667,0.16666666666666666,0.3333333333333333,2021-08-12 10:00:00
3905,2021-08-12,11,0.75,4.54375,0.25,0.0,2021-08-12 11:00:00
3906,2021-08-12,12,0.5,4.3549999999999995,0.0,0.25,2021-08-12 12:00:00
3907,2021-08-12,13,1.0,3.51,0.0,0.0,2021-08-12 13:00:00
3908,2021-08-12,14,1.0,3.9850000000000003,1.0,2.0,2021-08-12 14:00:00
3909,2021-08-12,15,1.0,4.66,1.0,1.0,2021-08-12 15:00:00
3910,2021-08-12,18,1.0,4.76,0.0,0.0,2021-08-12 18:00:00
3911,2021-08-12,20,1.0,4.22,2.0,2.0,2021-08-12 20:00:00
3912,2021-08-12,21,0.5,4.17,0.5,0.0,2021-08-12 21:00:00
3913,2021-08-12,22,0.5,3.675,1.0,1.0,2021-08-12 22:00:00
3914,2021-08-12,23,0.0,4.54,0.0,0.0,2021-08-12 23:00:00
3915,2021-08-13,0,0.625,4.44375,0.25,0.875,2021-08-13 0:00:00
3916,2021-08-13,1,1.0,4.258333333333334,0.3333333333333333,1.0,2021-08-13 1:00:00
3917,2021-08-13,2,0.25,4.1450000000000005,0.75,0.5,2021-08-13 2:00:00
3918,2021-08-13,3,1.0,4.366,0.4,0.6,2021-08-13 3:00:00
3919,2021-08-13,4,1.0,4.2,2.0,0.0,2021-08-13 4:00:00
3920,2021-08-13,5,1.5714285714285714,4.252857142857143,0.5714285714285714,0.14285714285714285,2021-08-13 5:00:00
3921,2021-08-13,6,1.0,4.470000000000001,1.0,0.0,2021-08-13 6:00:00
3922,2021-08-13,7,1.3333333333333333,4.62,0.3333333333333333,1.3333333333333333,2021-08-13 7:00:00
3923,2021-08-13,8,1.4,4.311999999999999,0.4,0.4,2021-08-13 8:00:00
3924,2021-08-13,9,1.0,4.0675,0.0,0.0,2021-08-13 9:00:00
3925,2021-08-13,10,1.5,4.3675,0.0,0.5,2021-08-13 10:00:00
3926,2021-08-13,11,2.0,4.45,0.0,0.0,2021-08-13 11:00:00
3927,2021-08-13,12,0.75,4.6075,0.0,0.0,2021-08-13 12:00:00
3928,2021-08-13,13,1.0,4.026666666666666,0.6666666666666666,0.3333333333333333,2021-08-13 13:00:00
3929,2021-08-13,16,1.0,4.2,0.0,0.6666666666666666,2021-08-13 16:00:00
3930,2021-08-13,18,1.0,4.02,0.5,0.0,2021-08-13 18:00:00
3931,2021-08-13,22,0.0,3.37,1.0,0.0,2021-08-13 22:00:00
3932,2021-08-13,23,0.6666666666666666,4.180000000000001,0.0,0.3333333333333333,2021-08-13 23:00:00
3933,2021-08-14,0,0.0,4.03,0.0,0.0,2021-08-14 0:00:00
3934,2021-08-14,1,1.0,3.22,0.0,0.0,2021-08-14 1:00:00
