high,low,open,volumeto,close,sentiment,rank_score,realbody,trend1,trend2,close_forward,MorningStar,MorningStar_good,MorningStar_bad,EveningStar,EveningStar_good,EveningStar_bad
171.8,171.09,171.21,11696921.8,171.66,2.0,4.29,0.44999999999998863,-1.0,-1.0,169.63,0.0,0.0,0.0,0.0,0.0,0.0
170.72,169.38,171.66,11077454.67,169.59,2.0,4.29,-2.069999999999993,-1.0,-1.0,170.74,0.0,0.0,0.0,0.0,0.0,0.0
171.16,169.75,169.59,9586379.35,171.02,2.0,4.29,1.4300000000000068,-1.0,-1.0,170.42,0.0,0.0,0.0,0.0,0.0,0.0
170.71,169.37,171.02,19681402.32,169.58,2.0,4.29,-1.4399999999999977,-1.0,-1.0,169.77,0.0,0.0,0.0,0.0,0.0,0.0
170.3,169.32,169.58,19898360.52,170.09,2.0,4.29,0.5099999999999909,-1.0,-1.0,170.04,0.0,0.0,0.0,0.0,0.0,0.0
171.23,170.45,170.09,11343677.26,170.8,2.0,4.29,0.710000000000008,-1.0,-1.0,170.87,2.0,0.0,1.0,0.0,0.0,0.0
172.3,171.51,170.8,13853804.62,171.87,2.0,4.29,1.0699999999999932,1.0,1.0,170.32,0.0,0.0,0.0,0.0,0.0,0.0
171.88,171.38,171.87,8591083.77,171.52,2.0,4.29,-0.3499999999999943,1.0,1.0,170.1,0.0,0.0,0.0,0.0,0.0,0.0
171.33,169.28,171.52,18343941.69,169.63,2.0,4.29,-1.8900000000000148,1.0,1.0,171.12,0.0,0.0,0.0,0.0,0.0,0.0
170.81,170.24,169.63,9586541.81,170.74,2.0,4.29,1.1100000000000136,1.0,1.0,170.88,0.0,0.0,0.0,0.0,0.0,0.0
170.56,169.57,170.74,11432518.6,170.42,2.0,4.29,-0.3200000000000216,-1.0,1.0,169.89,0.0,0.0,0.0,0.0,0.0,0.0
169.98,169.63,170.42,4948868.49,169.77,2.0,4.29,-0.6499999999999773,-1.0,-1.0,170.48,0.0,0.0,0.0,0.0,0.0,0.0
170.18,169.83,169.77,7182700.7,170.04,2.0,4.29,0.2699999999999818,-1.0,-1.0,170.79,0.0,0.0,0.0,0.0,0.0,0.0
170.87,170.38,170.04,5689875.55,170.87,2.0,4.29,0.8300000000000125,-1.0,-1.0,172.71,1.0,1.0,0.0,0.0,0.0,0.0
170.53,170.25,170.87,5023846.7,170.32,2.0,4.29,-0.5500000000000114,1.0,-1.0,173.22,0.0,0.0,0.0,0.0,0.0,0.0
170.18,169.61,170.32,5769658.19,170.1,2.0,4.29,-0.21999999999999886,-1.0,1.0,173.75,0.0,0.0,0.0,0.0,0.0,0.0
171.12,170.84,170.1,5161043.69,171.12,2.0,4.29,1.0200000000000102,1.0,1.0,173.38,0.0,0.0,0.0,0.0,0.0,0.0
170.95,170.67,171.12,3943029.86,170.88,2.0,4.29,-0.2400000000000091,1.0,1.0,173.09,0.0,0.0,0.0,0.0,0.0,0.0
170.74,169.75,170.88,3920756.19,169.89,2.0,4.29,-0.9900000000000091,1.0,1.0,173.71,0.0,0.0,0.0,0.0,0.0,0.0
170.62,170.12,169.89,5779023.75,170.48,2.0,4.29,0.5900000000000034,-1.0,1.0,173.47,0.0,0.0,0.0,0.0,0.0,0.0
172.13,169.88,170.48,39863773.37,170.79,2.0,4.29,0.3100000000000023,1.0,-1.0,173.57,0.0,0.0,0.0,0.0,0.0,0.0
173.07,171.79,170.79,20963975.53,172.71,2.0,4.29,1.920000000000016,1.0,1.0,173.48,0.0,0.0,0.0,0.0,0.0,0.0
173.29,172.73,172.71,8187471.35,173.22,2.0,4.29,0.5099999999999909,1.0,1.0,173.51,0.0,0.0,0.0,0.0,0.0,0.0
173.96,173.25,173.22,14027363.31,173.75,2.0,4.29,0.5300000000000011,1.0,1.0,172.69,0.0,0.0,0.0,0.0,0.0,0.0
174.09,173.16,173.75,9083304.13,173.38,2.0,4.29,-0.37000000000000455,1.0,1.0,174.37,0.0,0.0,0.0,0.0,0.0,0.0
173.72,173.09,173.38,7343166.34,173.09,2.0,4.29,-0.28999999999999204,1.0,1.0,178.88,0.0,0.0,0.0,0.0,0.0,0.0
174.06,173.49,173.09,5473967.11,173.71,2.0,4.29,0.6200000000000045,1.0,1.0,183.83,0.0,0.0,0.0,0.0,0.0,0.0
173.76,173.33,173.71,4475889.2,173.47,2.0,4.29,-0.2400000000000091,1.0,1.0,183.12,0.0,0.0,0.0,0.0,0.0,0.0
173.71,173.29,173.47,8304439.66,173.57,2.0,4.29,0.09999999999999432,1.0,1.0,184.46,0.0,0.0,0.0,0.0,0.0,0.0
173.62,173.34,173.57,6261338.93,173.48,2.0,4.29,-0.09000000000000341,-1.0,1.0,182.97,0.0,0.0,0.0,0.0,0.0,0.0
173.72,173.37,173.48,4684708.38,173.51,2.0,4.29,0.030000000000001137,1.0,1.0,182.56,0.0,0.0,0.0,0.0,0.0,0.0
173.4,172.34,173.51,10147453.53,172.69,2.0,4.29,-0.8199999999999932,-1.0,-1.0,182.61,0.0,0.0,0.0,0.0,0.0,0.0
174.37,173.23,172.69,8386213.31,174.37,2.0,4.29,1.6800000000000068,1.0,1.0,182.92,0.0,0.0,0.0,0.0,0.0,0.0
179.38,174.81,174.37,43903161.53,178.88,2.0,4.29,4.509999999999991,1.0,1.0,183.33,0.0,0.0,0.0,0.0,0.0,0.0
184.55,181.65,178.88,53726062.37,183.83,2.0,4.29,4.950000000000017,1.0,1.0,184.32,0.0,0.0,0.0,0.0,0.0,0.0
183.7,182.68,183.83,24551584.49,183.12,2.0,4.29,-0.710000000000008,1.0,1.0,188.16,0.0,0.0,0.0,0.0,0.0,0.0
184.75,183.08,183.12,15081055.22,184.46,2.0,4.29,1.3400000000000034,1.0,1.0,187.85,0.0,0.0,0.0,0.0,0.0,0.0
183.54,181.74,184.46,28274853.91,182.97,2.0,4.29,-1.490000000000009,1.0,1.0,186.53,0.0,0.0,0.0,0.0,0.0,0.0
182.99,181.98,182.97,12609631.26,182.56,2.0,4.29,-0.4099999999999966,1.0,1.0,186.87,0.0,0.0,0.0,0.0,0.0,0.0
182.82,182.46,182.56,5318372.18,182.61,2.0,4.29,0.05000000000001137,1.0,1.0,187.59,0.0,0.0,0.0,0.0,0.0,0.0
183.28,182.7,182.61,7620737.15,182.92,2.0,4.29,0.30999999999997385,-1.0,1.0,187.14,0.0,0.0,0.0,0.0,0.0,0.0
183.55,183.12,182.92,8065371.8,183.33,2.0,4.29,0.410000000000025,-1.0,-1.0,186.2,0.0,0.0,0.0,0.0,0.0,0.0
184.32,182.94,183.33,12924889.36,184.32,2.0,4.29,0.9899999999999807,1.0,1.0,180.49,0.0,0.0,0.0,0.0,0.0,0.0
190.33,184.28,184.39,22847428.26,188.16,2.0,4.29,3.7700000000000102,1.0,1.0,183.06,0.0,0.0,0.0,0.0,0.0,0.0
188.94,186.76,188.15,36820117.16,187.85,2.0,4.29,-0.30000000000001137,1.0,1.0,182.55,0.0,0.0,0.0,0.0,0.0,0.0
187.47,185.59,187.85,18981615.17,186.53,2.0,4.29,-1.3199999999999932,1.0,1.0,182.86,0.0,0.0,0.0,0.0,0.0,0.0
187.16,186.51,186.53,20602582.72,186.87,2.0,4.29,0.3400000000000034,1.0,1.0,184.25,0.0,0.0,0.0,0.0,0.0,0.0
188.17,187.02,186.87,14289280.51,187.59,2.0,4.29,0.7199999999999989,1.0,1.0,183.48,0.0,0.0,0.0,0.0,0.0,0.0
187.65,186.85,187.59,11164406.49,187.14,2.0,4.29,-0.45000000000001705,1.0,1.0,183.09,0.0,0.0,0.0,0.0,0.0,0.0
187.43,186.05,187.14,9855617.69,186.2,2.0,4.29,-0.9399999999999977,-1.0,1.0,183.1,0.0,0.0,0.0,0.0,0.0,0.0
183.7,180.35,186.2,29095003.8,180.49,2.0,4.29,-5.7099999999999795,-1.0,-1.0,180.47,0.0,0.0,0.0,0.0,0.0,0.0
183.28,180.56,180.49,27629162.54,183.06,2.0,4.29,2.569999999999993,-1.0,-1.0,179.69,0.0,0.0,0.0,0.0,0.0,0.0
183.41,182.19,183.06,11541025.6,182.55,2.0,4.29,-0.5099999999999909,-1.0,-1.0,179.18,0.0,0.0,0.0,0.0,0.0,0.0
183.08,181.79,182.55,10806941.41,182.86,2.0,4.29,0.3100000000000023,-1.0,-1.0,181.13,0.0,0.0,0.0,0.0,0.0,0.0
184.25,182.88,182.86,8552305.32,184.25,2.0,4.29,1.3899999999999864,-1.0,-1.0,182.06,2.0,0.0,1.0,0.0,0.0,0.0
184.41,183.12,184.25,12895491.2,183.48,2.0,4.29,-0.7700000000000102,-1.0,-1.0,182.3,0.0,0.0,0.0,0.0,0.0,0.0
183.37,182.51,183.48,8003471.6,183.09,2.0,4.29,-0.38999999999998636,1.0,-1.0,181.54,0.0,0.0,0.0,0.0,0.0,0.0
183.17,182.52,183.09,13355139.84,183.1,2.0,4.29,0.009999999999990905,1.0,1.0,181.55,0.0,0.0,0.0,0.0,0.0,0.0
181.61,179.69,183.1,20816894.5,180.47,2.0,4.29,-2.6299999999999955,-1.0,-1.0,183.5,0.0,0.0,0.0,0.0,0.0,0.0
180.69,177.98,180.47,33589386.94,179.69,2.0,4.29,-0.7800000000000011,-1.0,-1.0,182.83,0.0,0.0,0.0,0.0,0.0,0.0
179.46,178.33,179.69,16982598.5,179.18,2.0,4.29,-0.5099999999999909,-1.0,-1.0,180.32,0.0,0.0,0.0,0.0,0.0,0.0
