high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,realbody,trend1,trend2,MorningStar,EveningStar
3997.52,3959.17,3983.74,10851.96,43154810.93,3969.66,direct,,-14.079999999999927,-1.0,-1.0,0.0,0.0
3969.77,3932.6,3969.66,11175.28,44138831.11,3961.55,direct,,-8.109999999999673,-1.0,-1.0,0.0,0.0
3961.8,3881.21,3961.55,21228.02,83004453.26,3913.62,direct,,-47.93000000000029,-1.0,-1.0,0.0,0.0
3927.04,3902.59,3913.62,8905.24,34879573.29,3922.77,direct,,9.150000000000091,-1.0,-1.0,0.0,0.0
3935.82,3913.67,3922.77,8917.84,34999694.44,3922.24,direct,,-0.5300000000002001,-1.0,-1.0,0.0,0.0
3929.56,3902.42,3922.24,6547.59,25632498.82,3917.95,direct,,-4.289999999999964,-1.0,-1.0,0.0,0.0
3934.27,3902.04,3917.95,7974.66,31268231.77,3917.93,direct,,-0.01999999999998181,-1.0,-1.0,0.0,0.0
3923.21,3886.1,3917.93,10065.07,39280130.07,3887.34,direct,,-30.58999999999969,-1.0,-1.0,0.0,0.0
3908.29,3886.96,3887.34,6941.49,27092927.54,3903.34,direct,,16.0,-1.0,-1.0,0.0,0.0
3924.06,3895.9,3903.34,4012.71,15699593.97,3922.51,direct,,19.170000000000073,-1.0,-1.0,1.0,0.0
3933.31,3907.61,3922.51,5923.57,23218565.42,3909.81,direct,,-12.700000000000273,-1.0,-1.0,0.0,0.0
3925.81,3905.16,3909.81,6696.57,26227109.81,3910.72,direct,,0.9099999999998545,-1.0,-1.0,0.0,0.0
3917.33,3853.18,3910.72,31523.34,122779971.33,3913.94,direct,,3.2200000000002547,1.0,1.0,1.0,0.0
3923.62,3891.71,3913.94,13504.41,52787553.16,3900.27,direct,,-13.670000000000073,1.0,1.0,0.0,0.0
3902.69,3833.51,3900.27,23925.77,92358131.47,3864.08,direct,,-36.190000000000055,-1.0,-1.0,0.0,0.0
3866.58,3778.93,3864.08,48134.65,183434919.95,3827.44,direct,,-36.63999999999987,-1.0,-1.0,0.0,0.0
3828.4,3786.66,3827.44,18821.51,71572209.95,3800.49,direct,,-26.950000000000273,-1.0,-1.0,0.0,0.0
3815.45,3761.18,3800.49,18510.25,70114458.7,3808.8,direct,,8.3100000000004,-1.0,-1.0,0.0,0.0
3844.6,3793.49,3808.8,12199.4,46600369.53,3825.97,direct,,17.169999999999618,-1.0,-1.0,1.0,0.0
3838.4,3806.48,3825.97,8297.5,31713758.31,3808.4,direct,,-17.56999999999971,-1.0,-1.0,0.0,0.0
3816.83,3792.93,3808.4,7095.93,27003879.08,3811.22,direct,,2.819999999999709,-1.0,-1.0,0.0,0.0
3819.25,3791.57,3811.22,9711.25,36982544.67,3793.54,direct,,-17.679999999999836,-1.0,-1.0,0.0,0.0
3820.97,3785.54,3793.54,10839.8,41240861.15,3817.8,direct,,24.26000000000022,1.0,-1.0,0.0,0.0
3827.04,3796.64,3817.8,7905.64,30128783.51,3802.33,direct,,-15.470000000000255,-1.0,-1.0,0.0,0.0
3820.67,3799.84,3802.33,4598.48,17534961.54,3819.16,direct,,16.829999999999927,-1.0,-1.0,0.0,0.0
3827.6,3814.01,3819.16,5423.06,20712847.59,3816.66,direct,,-2.5,1.0,-1.0,0.0,0.0
3822.53,3802.21,3816.66,7971.3,30401142.92,3803.75,direct,,-12.909999999999854,1.0,1.0,0.0,0.0
3811.96,3792.91,3803.75,8157.96,31001148.92,3803.07,direct,,-0.6799999999998363,1.0,1.0,0.0,0.0
3809.5,3793.78,3803.07,7911.49,30085633.69,3801.85,direct,,-1.2200000000002547,-1.0,-1.0,0.0,0.0
3805.84,3788.28,3801.85,4691.6,17808878.69,3796.37,direct,,-5.480000000000018,-1.0,-1.0,0.0,0.0
3808.25,3786.38,3796.37,5978.33,22700234.36,3796.53,direct,,0.16000000000030923,-1.0,-1.0,0.0,0.0
3824.99,3768.19,3796.53,9328.0,35395859.63,3815.36,direct,,18.829999999999927,-1.0,-1.0,1.0,0.0
3821.23,3789.12,3815.36,4961.86,18890241.59,3793.72,direct,,-21.640000000000327,-1.0,-1.0,0.0,0.0
3798.68,3775.74,3793.72,6701.32,25366498.26,3790.76,direct,,-2.9599999999995816,-1.0,-1.0,0.0,0.0
3792.29,3724.87,3790.76,27607.05,103411687.09,3730.71,direct,,-60.05000000000018,-1.0,-1.0,0.0,0.0
3765.65,3698.74,3730.71,20326.18,75614456.86,3757.12,direct,,26.409999999999854,-1.0,-1.0,0.0,0.0
3791.94,3745.92,3757.12,16304.49,61454134.8,3783.09,direct,,25.970000000000255,-1.0,-1.0,1.0,0.0
3802.51,3775.12,3783.09,10567.61,40029249.85,3796.4,direct,,13.309999999999945,-1.0,-1.0,0.0,0.0
3799.82,3768.04,3796.4,7255.32,27455361.37,3784.75,direct,,-11.650000000000091,1.0,-1.0,0.0,0.0
3784.75,3750.48,3784.75,7051.03,26566344.78,3755.72,direct,,-29.0300000000002,1.0,-1.0,0.0,0.0
3777.21,3746.3,3755.72,8888.26,33430070.64,3754.36,direct,,-1.3599999999996726,1.0,-1.0,0.0,0.0
3756.13,3714.73,3754.36,9941.58,37127539.56,3726.97,direct,,-27.390000000000327,-1.0,-1.0,0.0,0.0
3767.97,3719.03,3726.97,16935.2,63403745.72,3746.91,direct,,19.940000000000055,-1.0,-1.0,0.0,0.0
3748.93,3707.17,3746.91,13349.6,49681537.52,3726.78,direct,,-20.129999999999654,-1.0,-1.0,0.0,0.0
3747.35,3704.83,3726.78,11856.6,44154350.23,3723.06,direct,,-3.7200000000002547,-1.0,-1.0,0.0,0.0
3733.39,3604.6,3723.06,55641.99,202932758.46,3629.31,direct,,-93.75,-1.0,-1.0,0.0,0.0
3670.89,3588.54,3629.31,38684.14,140395457.23,3660.0,direct,,30.690000000000055,-1.0,-1.0,0.0,0.0
3667.19,3643.27,3660.0,12407.32,45358209.1,3651.15,direct,,-8.849999999999909,-1.0,-1.0,0.0,0.0
3652.71,3625.17,3651.15,11381.19,41417231.52,3650.79,direct,,-0.36000000000012733,-1.0,-1.0,0.0,0.0
3664.94,3639.99,3650.79,10985.81,40145917.07,3650.69,direct,,-0.09999999999990905,-1.0,-1.0,0.0,0.0
3683.37,3650.25,3650.69,10556.49,38753560.27,3663.63,direct,,12.940000000000055,-1.0,-1.0,0.0,0.0
3675.42,3649.3,3663.63,7726.73,28310870.86,3674.9,direct,,11.269999999999982,1.0,-1.0,1.0,0.0
3705.15,3668.13,3674.9,6878.28,25358596.24,3699.25,direct,,24.34999999999991,1.0,1.0,0.0,0.0
3718.94,3689.43,3699.25,7725.1,28622557.21,3710.13,direct,,10.88000000000011,1.0,1.0,0.0,0.0
3724.61,3690.98,3710.13,9236.85,34217773.87,3692.02,direct,,-18.110000000000127,1.0,1.0,0.0,1.0
3706.87,3681.49,3692.02,6869.59,25386882.93,3684.21,direct,,-7.809999999999945,1.0,1.0,0.0,0.0
3701.47,3679.66,3684.21,5174.03,19096234.52,3699.88,direct,,15.670000000000073,1.0,1.0,0.0,0.0
3744.88,3690.82,3699.88,8444.08,31450008.24,3739.45,direct,,39.56999999999971,1.0,1.0,0.0,0.0
3750.04,3730.43,3739.45,7594.03,28422817.5,3737.46,direct,,-1.9899999999997817,1.0,1.0,0.0,0.0
3740.41,3717.08,3737.46,8753.64,32651304.04,3717.62,direct,,-19.840000000000146,1.0,1.0,0.0,0.0
3727.15,3702.44,3717.62,13830.06,51350771.27,3716.91,direct,,-0.7100000000000364,1.0,1.0,0.0,0.0
3728.49,3708.35,3716.91,10618.07,39508324.96,3708.35,direct,,-8.559999999999945,1.0,1.0,0.0,0.0
3762.36,3706.61,3708.35,10394.0,38887156.83,3757.88,direct,,49.5300000000002,1.0,1.0,0.0,0.0
3759.29,3737.72,3757.88,8749.66,32775374.35,3742.69,direct,,-15.190000000000055,1.0,1.0,0.0,0.0
3764.33,3730.73,3742.69,13098.79,49057234.77,3760.4,direct,,17.710000000000036,1.0,1.0,0.0,0.0
3769.38,3748.27,3760.4,11433.98,42962767.61,3752.6,direct,,-7.800000000000182,1.0,1.0,0.0,0.0
3761.23,3712.96,3752.6,13869.71,51871506.19,3725.53,direct,,-27.06999999999971,1.0,1.0,0.0,0.0
3742.87,3708.55,3725.53,10973.84,40916309.92,3736.69,direct,,11.159999999999854,1.0,1.0,0.0,0.0
3737.59,3682.18,3736.69,11806.05,43841473.96,3701.8,direct,,-34.88999999999987,-1.0,-1.0,0.0,0.0
3716.51,3694.78,3701.8,7531.53,27917037.38,3710.08,direct,,8.279999999999745,-1.0,-1.0,0.0,0.0
3734.04,3691.01,3710.08,6723.24,24960328.69,3701.84,direct,,-8.239999999999782,-1.0,-1.0,0.0,0.0
3739.29,3686.59,3701.84,8026.52,29847914.27,3727.86,direct,,26.019999999999982,-1.0,-1.0,0.0,0.0
3727.91,3705.83,3727.86,6365.43,23648019.55,3716.92,direct,,-10.940000000000055,-1.0,-1.0,0.0,0.0
3747.85,3711.49,3716.92,8826.72,32955197.47,3743.26,direct,,26.340000000000146,1.0,1.0,0.0,0.0
3762.07,3738.49,3743.26,12483.45,46835276.94,3746.89,direct,,3.6299999999996544,1.0,1.0,1.0,0.0
3753.23,3738.86,3746.89,4461.18,16710923.96,3741.47,direct,,-5.420000000000073,1.0,1.0,0.0,0.0
3747.67,3726.9,3741.47,4775.19,17842631.94,3739.27,direct,,-2.199999999999818,1.0,1.0,0.0,0.0
3748.93,3686.94,3739.27,14253.24,52831884.15,3720.89,direct,,-18.38000000000011,1.0,1.0,0.0,0.0
3814.37,3714.69,3720.89,24981.3,94274052.66,3800.22,direct,,79.32999999999993,1.0,1.0,0.0,0.0
3812.43,3789.76,3800.22,7643.04,29039345.86,3795.47,direct,,-4.75,1.0,1.0,0.0,0.0
3805.34,3767.2,3795.47,7424.69,28131777.36,3773.88,direct,,-21.58999999999969,1.0,1.0,0.0,0.0
3788.74,3772.66,3773.88,8787.52,33237017.87,3781.08,direct,,7.199999999999818,1.0,1.0,0.0,0.0
3799.26,3777.58,3781.08,4900.78,18563492.42,3793.43,direct,,12.349999999999909,1.0,1.0,0.0,0.0
3804.06,3785.14,3793.43,7112.45,26984711.93,3791.81,direct,,-1.6199999999998909,1.0,1.0,0.0,0.0
3811.7,3787.12,3791.81,6206.14,23570345.91,3795.49,direct,,3.6799999999998363,-1.0,1.0,0.0,0.0
3802.48,3773.34,3795.49,18376.47,69639227.35,3782.19,direct,,-13.299999999999727,1.0,-1.0,0.0,0.0
3787.12,3740.94,3782.19,18913.12,71298383.21,3746.01,direct,,-36.179999999999836,-1.0,-1.0,0.0,0.0
3754.06,3705.44,3746.01,16927.43,63088535.1,3720.97,direct,,-25.04000000000042,-1.0,-1.0,0.0,0.0
3723.15,3695.63,3720.97,20967.32,77804853.14,3702.5,direct,,-18.4699999999998,-1.0,-1.0,0.0,0.0
3704.01,3621.79,3702.5,33359.73,122025841.28,3624.64,direct,,-77.86000000000013,-1.0,-1.0,0.0,0.0
3662.63,3622.01,3624.64,22552.66,82262417.46,3645.01,direct,,20.370000000000346,-1.0,-1.0,0.0,0.0
3698.71,3632.56,3645.01,17944.35,65640206.17,3688.83,direct,,43.81999999999971,-1.0,-1.0,1.0,0.0
3712.28,3674.3,3688.83,8712.73,32170338.4,3682.3,direct,,-6.529999999999745,-1.0,-1.0,0.0,0.0
3696.66,3672.94,3682.3,7383.73,27230386.13,3675.79,direct,,-6.510000000000218,-1.0,-1.0,0.0,0.0
3727.96,3675.79,3675.79,11534.51,42703166.0,3722.59,direct,,46.80000000000018,1.0,1.0,0.0,0.0
3747.53,3712.45,3722.59,14734.26,54987817.82,3724.82,direct,,2.230000000000018,1.0,1.0,1.0,0.0
3736.47,3722.81,3724.82,6844.57,25524520.53,3728.21,direct,,3.3899999999998727,1.0,1.0,0.0,0.0
3735.9,3722.89,3728.21,4413.63,16456456.76,3724.02,direct,,-4.190000000000055,1.0,1.0,0.0,1.0
3727.17,3706.64,3724.02,8887.99,33026351.92,3707.32,direct,,-16.699999999999818,1.0,1.0,0.0,0.0
3763.08,3703.84,3707.32,9545.77,35674573.42,3735.78,direct,,28.460000000000036,1.0,1.0,0.0,0.0
3741.99,3708.32,3735.78,8043.8,29957090.94,3710.71,direct,,-25.070000000000164,-1.0,1.0,0.0,0.0
3723.6,3701.63,3710.71,8003.9,29697141.85,3715.26,direct,,4.550000000000182,-1.0,-1.0,0.0,0.0
3732.97,3708.72,3715.26,3087.84,11487060.08,3721.39,direct,,6.129999999999654,-1.0,-1.0,0.0,0.0
3729.54,3710.59,3721.39,1919.12,7136989.7,3718.01,direct,,-3.3799999999996544,-1.0,-1.0,0.0,0.0
3731.65,3675.15,3718.01,4981.7,18426302.19,3692.81,direct,,-25.200000000000273,-1.0,-1.0,0.0,0.0
3711.45,3691.64,3692.81,2507.34,9283141.74,3693.93,direct,,1.1199999999998909,-1.0,-1.0,0.0,0.0
3718.38,3693.61,3693.93,2349.97,8713448.46,3716.34,direct,,22.41000000000031,-1.0,-1.0,1.0,0.0
3725.02,3707.42,3716.34,2743.82,10195134.34,3710.98,direct,,-5.360000000000127,-1.0,-1.0,0.0,0.0
3714.22,3694.7,3710.98,3323.26,12314370.5,3699.06,direct,,-11.920000000000073,-1.0,-1.0,0.0,0.0
3745.21,3693.49,3699.06,7010.26,26112856.68,3726.96,direct,,27.90000000000009,1.0,1.0,0.0,0.0
3748.49,3720.25,3726.96,5751.63,21494424.87,3728.61,direct,,1.650000000000091,1.0,1.0,1.0,0.0
3765.65,3728.61,3728.61,6651.64,24949478.87,3761.74,direct,,33.129999999999654,1.0,1.0,0.0,0.0
3766.5,3741.38,3761.74,6310.16,23677259.19,3753.4,direct,,-8.33999999999969,1.0,1.0,0.0,0.0
3758.65,3736.57,3753.4,7335.62,27442951.79,3748.63,direct,,-4.769999999999982,1.0,1.0,0.0,0.0
3776.75,3741.86,3748.63,7647.08,28753173.68,3762.49,direct,,13.859999999999673,1.0,1.0,0.0,0.0
3777.06,3747.32,3762.49,5470.99,20589036.07,3749.42,direct,,-13.069999999999709,1.0,1.0,0.0,0.0
3764.73,3741.12,3749.42,4551.78,17075374.9,3758.86,direct,,9.440000000000055,1.0,1.0,0.0,0.0
3774.35,3747.04,3758.86,4584.42,17229924.77,3766.74,direct,,7.879999999999654,1.0,1.0,0.0,0.0
3771.88,3753.19,3766.74,4856.09,18279637.97,3763.81,direct,,-2.9299999999998363,1.0,1.0,0.0,0.0
3764.85,3743.67,3763.81,3609.9,13546490.98,3747.7,direct,,-16.110000000000127,1.0,1.0,0.0,0.0
3754.32,3739.48,3747.7,5450.8,20428760.73,3747.58,direct,,-0.11999999999989086,-1.0,-1.0,0.0,0.0
3761.6,3744.51,3747.58,3043.03,11420082.54,3759.35,direct,,11.769999999999982,-1.0,-1.0,0.0,0.0
3762.78,3718.46,3759.35,5604.43,20945204.41,3724.8,direct,,-34.54999999999973,-1.0,-1.0,0.0,0.0
3745.45,3721.86,3724.8,4547.16,16974200.28,3744.87,direct,,20.06999999999971,-1.0,-1.0,0.0,0.0
3750.28,3738.55,3744.87,2301.52,8617493.36,3739.63,direct,,-5.239999999999782,-1.0,-1.0,0.0,0.0
3752.81,3735.42,3739.63,2405.53,9004856.05,3748.15,direct,,8.519999999999982,-1.0,-1.0,0.0,0.0
3749.32,3734.31,3748.15,2062.63,7718245.77,3744.77,direct,,-3.380000000000109,-1.0,-1.0,0.0,0.0
3769.9,3739.9,3744.77,3759.24,14124874.27,3754.67,direct,,9.900000000000091,1.0,1.0,0.0,0.0
3759.49,3741.74,3754.67,2185.18,8193821.64,3743.76,direct,,-10.909999999999854,1.0,1.0,0.0,0.0
3756.48,3742.62,3743.76,2059.07,7719691.13,3744.66,direct,,0.8999999999996362,1.0,1.0,0.0,0.0
3758.93,3730.98,3744.66,6573.12,24621121.29,3754.93,direct,,10.269999999999982,1.0,1.0,0.0,0.0
3757.07,3741.6,3754.93,4171.04,15633869.35,3745.97,direct,,-8.960000000000036,1.0,1.0,0.0,0.0
3756.39,3744.11,3745.97,2773.73,10408101.51,3752.78,direct,,6.8100000000004,1.0,1.0,0.0,0.0
3790.78,3752.78,3752.78,6341.07,23927571.19,3779.83,direct,,27.049999999999727,1.0,1.0,0.0,0.0
3849.66,3779.2,3779.83,17863.71,68088672.05,3839.67,direct,,59.840000000000146,1.0,1.0,0.0,0.0
3854.47,3812.42,3839.67,16238.01,62221800.99,3826.09,direct,,-13.579999999999927,1.0,1.0,0.0,0.0
3826.84,3774.3,3826.09,11752.92,44666330.86,3796.26,direct,,-29.829999999999927,1.0,1.0,0.0,0.0
3807.55,3785.39,3796.26,6710.71,25478459.9,3800.52,direct,,4.2599999999997635,1.0,1.0,0.0,0.0
3814.47,3795.58,3800.52,8024.65,30534512.84,3810.25,direct,,9.730000000000018,1.0,1.0,0.0,0.0
3828.96,3803.49,3810.25,7467.8,28500238.22,3812.9,direct,,2.650000000000091,1.0,1.0,0.0,0.0
3834.07,3811.95,3812.9,5585.37,21374523.41,3829.0,direct,,16.09999999999991,-1.0,1.0,0.0,0.0
3840.99,3821.49,3829.0,5346.31,20483847.3,3830.92,direct,,1.9200000000000728,1.0,1.0,0.0,0.0
3830.92,3807.69,3830.92,4870.09,18585451.82,3808.69,direct,,-22.230000000000018,1.0,1.0,0.0,1.0
3810.93,3795.88,3808.69,5704.58,21690618.13,3805.78,direct,,-2.9099999999998545,1.0,1.0,0.0,0.0
3805.85,3786.48,3805.78,6374.84,24189309.44,3798.01,direct,,-7.769999999999982,-1.0,-1.0,0.0,0.0
3806.52,3776.72,3798.01,6316.57,23960103.15,3786.19,direct,,-11.820000000000164,-1.0,-1.0,0.0,0.0
3799.78,3782.18,3786.19,3156.89,11971946.26,3792.04,direct,,5.849999999999909,-1.0,-1.0,0.0,0.0
3822.92,3791.67,3792.04,5170.83,19702616.99,3812.6,direct,,20.559999999999945,-1.0,-1.0,1.0,0.0
3816.35,3800.84,3812.6,3892.74,14823079.45,3803.13,direct,,-9.4699999999998,-1.0,-1.0,0.0,0.0
3809.9,3799.76,3803.13,2359.92,8979321.51,3808.98,direct,,5.849999999999909,1.0,1.0,0.0,0.0
3822.18,3806.35,3808.98,3800.36,14492876.23,3808.45,direct,,-0.5300000000002001,1.0,1.0,0.0,0.0
3818.56,3792.79,3808.45,5757.42,21903454.62,3809.0,direct,,0.5500000000001819,1.0,1.0,0.0,0.0
3830.2,3809.0,3809.0,5192.98,19844118.04,3824.13,direct,,15.13000000000011,1.0,1.0,0.0,0.0
3843.6,3824.03,3824.13,4786.49,18362595.01,3836.66,direct,,12.529999999999745,1.0,1.0,0.0,0.0
3838.64,3817.61,3836.66,5219.03,19986691.3,3820.02,direct,,-16.639999999999873,1.0,1.0,0.0,1.0
3830.42,3819.14,3820.02,5122.52,19590584.31,3819.52,direct,,-0.5,1.0,1.0,0.0,0.0
3850.72,3803.52,3819.52,12931.07,49424864.99,3804.34,direct,,-15.179999999999836,1.0,1.0,0.0,0.0
3813.72,3776.24,3804.34,14820.84,56277100.44,3783.83,direct,,-20.51000000000022,-1.0,-1.0,0.0,0.0
3793.93,3735.63,3783.83,25448.83,95722468.92,3748.25,direct,,-35.57999999999993,-1.0,-1.0,0.0,0.0
3775.39,3744.43,3748.25,9401.95,35359362.25,3761.77,direct,,13.519999999999982,-1.0,-1.0,0.0,0.0
3770.43,3746.66,3761.77,9516.69,35746932.96,3751.6,direct,,-10.170000000000073,-1.0,-1.0,0.0,0.0
3763.44,3741.18,3751.6,8164.66,30661187.67,3741.18,direct,,-10.420000000000073,-1.0,-1.0,0.0,0.0
3742.14,3682.61,3741.18,20934.73,77598494.13,3699.54,direct,,-41.63999999999987,-1.0,-1.0,0.0,0.0
3733.65,3694.41,3699.54,8068.82,29968372.45,3724.98,direct,,25.440000000000055,-1.0,-1.0,0.0,0.0
3770.78,3723.78,3724.98,9679.79,36316722.26,3751.78,direct,,26.800000000000182,-1.0,-1.0,1.0,0.0
3777.15,3746.91,3751.78,7622.19,28690603.94,3765.16,direct,,13.379999999999654,-1.0,-1.0,0.0,0.0
3773.7,3737.51,3765.16,8379.99,31458865.15,3742.63,direct,,-22.529999999999745,1.0,-1.0,0.0,0.0
3758.01,3728.12,3742.63,5072.28,18972521.5,3733.46,direct,,-9.170000000000073,1.0,1.0,0.0,0.0
3739.4,3714.62,3733.46,6356.32,23689793.27,3726.94,direct,,-6.519999999999982,1.0,1.0,0.0,0.0
3749.3,3719.76,3726.94,4569.24,17073843.32,3744.98,direct,,18.039999999999964,-1.0,1.0,0.0,0.0
3753.28,3730.48,3744.98,4272.93,15988481.53,3731.25,direct,,-13.730000000000018,-1.0,-1.0,0.0,0.0
3747.88,3727.55,3731.25,3448.04,12889179.01,3742.56,direct,,11.309999999999945,-1.0,-1.0,0.0,0.0
3756.07,3736.48,3742.56,3931.72,14739602.36,3753.65,direct,,11.090000000000146,1.0,-1.0,1.0,0.0
3763.64,3747.69,3753.65,3849.35,14462091.22,3763.54,direct,,9.889999999999873,1.0,1.0,0.0,0.0
3780.31,3759.1,3763.54,5954.93,22460411.62,3771.25,direct,,7.710000000000036,1.0,1.0,0.0,0.0
3779.0,3763.98,3771.25,3451.45,13022202.07,3766.68,direct,,-4.570000000000164,1.0,1.0,0.0,0.0
3814.88,3765.4,3766.68,7573.93,28738811.29,3807.14,direct,,40.460000000000036,1.0,1.0,0.0,0.0
3840.39,3806.94,3807.14,10821.68,41413373.79,3837.71,direct,,30.570000000000164,1.0,1.0,0.0,0.0
3841.1,3819.59,3837.71,8964.99,34303257.32,3832.26,direct,,-5.449999999999818,1.0,1.0,0.0,0.0
3875.48,3817.28,3832.26,22392.39,86164271.76,3866.8,direct,,34.539999999999964,1.0,1.0,0.0,0.0
3891.61,3855.65,3866.8,24686.12,95605814.52,3878.47,direct,,11.669999999999618,1.0,1.0,0.0,0.0
3886.0,3845.17,3878.47,19591.13,75765915.56,3848.58,direct,,-29.889999999999873,1.0,1.0,0.0,1.0
3859.53,3837.31,3848.58,14035.75,54003326.45,3851.78,direct,,3.200000000000273,1.0,1.0,0.0,0.0
3864.92,3838.09,3851.78,8894.85,34287431.68,3838.48,direct,,-13.300000000000182,1.0,1.0,0.0,0.0
3853.92,3764.98,3838.48,24258.9,92292354.82,3770.62,direct,,-67.86000000000013,-1.0,-1.0,0.0,0.0
3839.0,3758.1,3770.62,23742.76,90519887.18,3810.2,direct,,39.57999999999993,-1.0,-1.0,0.0,0.0
3828.88,3797.65,3810.2,10056.27,38366174.08,3816.94,direct,,6.7400000000002365,-1.0,-1.0,0.0,0.0
3831.8,3808.13,3816.94,6883.88,26295494.71,3826.33,direct,,9.389999999999873,-1.0,-1.0,0.0,0.0
3826.33,3806.57,3826.33,6647.42,25369855.06,3815.99,direct,,-10.340000000000146,-1.0,-1.0,0.0,0.0
3815.99,3784.77,3815.99,8153.22,30983089.93,3785.67,direct,,-30.31999999999971,-1.0,-1.0,0.0,0.0
3811.69,3766.83,3785.67,7265.0,27541675.55,3810.21,direct,,24.539999999999964,1.0,-1.0,0.0,0.0
3810.63,3793.13,3810.21,6233.99,23710988.11,3793.77,direct,,-16.440000000000055,-1.0,1.0,0.0,0.0
3807.62,3793.16,3793.77,4327.47,16447833.27,3802.5,direct,,8.730000000000018,-1.0,-1.0,0.0,0.0
3826.82,3802.35,3802.5,5112.61,19501097.58,3809.79,direct,,7.289999999999964,-1.0,-1.0,0.0,0.0
3815.68,3803.65,3809.79,3512.18,13381343.89,3809.56,direct,,-0.2300000000000182,1.0,-1.0,0.0,0.0
3809.76,3798.18,3809.56,3751.26,14265882.34,3804.48,direct,,-5.079999999999927,1.0,1.0,0.0,0.0
3821.46,3800.78,3804.48,3511.84,13395284.16,3819.47,direct,,14.989999999999782,1.0,1.0,0.0,0.0
3822.26,3811.25,3819.47,2427.85,9264983.9,3815.51,direct,,-3.9599999999995816,1.0,1.0,0.0,0.0
3826.1,3803.36,3815.51,4266.05,16266073.11,3821.58,direct,,6.069999999999709,1.0,1.0,0.0,0.0
3840.8,3817.9,3821.58,6909.59,26469521.84,3837.21,direct,,15.63000000000011,1.0,1.0,0.0,0.0
3847.65,3822.36,3837.21,4115.83,15778577.36,3826.75,direct,,-10.460000000000036,1.0,1.0,0.0,0.0
3827.77,3782.56,3826.75,6945.04,26378279.94,3791.46,direct,,-35.289999999999964,-1.0,1.0,0.0,0.0
3795.81,3764.89,3791.46,7459.86,28193668.69,3789.13,direct,,-2.3299999999999272,-1.0,-1.0,0.0,0.0
3816.8,3780.82,3789.13,12524.92,47588633.82,3814.69,direct,,25.559999999999945,-1.0,-1.0,0.0,0.0
3832.38,3789.54,3814.69,16787.98,63959825.05,3821.24,direct,,6.549999999999727,-1.0,-1.0,1.0,0.0
3827.57,3806.16,3821.24,12002.95,45802587.88,3822.13,direct,,0.8900000000003274,-1.0,-1.0,0.0,0.0
3824.04,3791.77,3822.13,9039.86,34416409.64,3793.05,direct,,-29.079999999999927,-1.0,-1.0,0.0,0.0
3803.57,3771.64,3793.05,7806.81,29592787.62,3771.73,direct,,-21.320000000000164,-1.0,-1.0,0.0,0.0
3772.15,3726.14,3771.73,22036.37,82566492.52,3746.96,direct,,-24.769999999999982,-1.0,-1.0,0.0,0.0
3759.05,3647.04,3746.96,48689.18,179619280.42,3652.77,direct,,-94.19000000000005,-1.0,-1.0,0.0,0.0
3661.94,3583.12,3652.77,70392.37,254903548.19,3592.26,direct,,-60.50999999999976,-1.0,-1.0,0.0,0.0
3632.01,3553.25,3592.26,38894.35,139461740.8,3555.36,direct,,-36.90000000000009,-1.0,-1.0,0.0,0.0
3568.16,3424.77,3555.36,78691.89,275266978.59,3534.52,direct,,-20.840000000000146,-1.0,-1.0,0.0,0.0
3564.65,3504.33,3534.52,26394.69,93431323.02,3536.77,direct,,2.25,-1.0,-1.0,0.0,0.0
3549.26,3516.45,3536.77,21080.6,74470832.83,3537.48,direct,,0.7100000000000364,-1.0,-1.0,0.0,0.0
3538.83,3501.15,3537.48,13195.86,46484197.22,3527.58,direct,,-9.900000000000091,-1.0,-1.0,0.0,0.0
3528.78,3497.11,3527.58,13072.19,45904123.98,3507.88,direct,,-19.699999999999818,-1.0,-1.0,0.0,0.0
3509.59,3445.66,3507.88,24131.65,84080870.2,3446.18,direct,,-61.70000000000027,-1.0,-1.0,0.0,0.0
3468.76,3406.92,3446.18,32530.69,111742899.32,3451.87,direct,,5.690000000000055,-1.0,-1.0,0.0,0.0
3479.42,3437.94,3451.87,20665.2,71516927.72,3457.59,direct,,5.720000000000255,-1.0,-1.0,0.0,0.0
3465.9,3421.31,3457.59,13952.13,48048872.82,3437.36,direct,,-20.230000000000018,-1.0,-1.0,0.0,0.0
3463.15,3427.0,3437.36,12953.7,44690949.69,3452.53,direct,,15.170000000000073,-1.0,-1.0,0.0,0.0
3454.12,3389.11,3452.53,27938.82,95416426.65,3404.61,direct,,-47.92000000000007,-1.0,-1.0,0.0,0.0
3406.96,3300.16,3404.61,41918.37,140380651.49,3308.08,direct,,-96.5300000000002,-1.0,-1.0,0.0,0.0
3364.08,3307.45,3308.08,22167.79,73985971.17,3354.97,direct,,46.88999999999987,-1.0,-1.0,0.0,0.0
3366.37,3329.85,3354.97,11302.96,37862817.46,3347.61,direct,,-7.359999999999673,-1.0,-1.0,0.0,0.0
3359.93,3316.46,3347.61,17666.05,58951411.22,3359.87,direct,,12.259999999999764,-1.0,-1.0,0.0,0.0
3408.61,3359.82,3359.87,27716.78,93744784.72,3404.32,direct,,44.45000000000027,-1.0,-1.0,1.0,0.0
3424.65,3383.48,3404.32,21153.89,71990201.39,3393.07,direct,,-11.25,1.0,-1.0,0.0,0.0
